src_ip,dst_ip,protocol_type,src_port,dst_port,frame_length,timestamp,duration,src_bytes,dst_bytes,service,flag,land,wrong_fragment,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,urgent,class
10.117.77.120,10.117.77.115,tcp,3391.0,80.0,60,2024-06-05 18:22:14.498960896,0.02089,134040.0,134040.0,http,S0,0,0,1454,1454,2.0557083906464926,2.0557083906464926,0.0,0.0,2.0557083906464926,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3394.0,80.0,60,2024-06-05 18:22:14.498960896,0.02089,134040.0,134040.0,http,S0,0,0,1454,1454,2.0557083906464926,2.0557083906464926,0.0,0.0,2.0557083906464926,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3398.0,80.0,60,2024-06-05 18:22:14.498960896,0.02089,134040.0,134040.0,http,S0,0,0,1454,1454,2.0557083906464926,2.0557083906464926,0.0,0.0,2.0557083906464926,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
243.121.248.45,10.117.77.115,tcp,2122.0,80.0,60,2024-06-05 18:22:14.498960896,0.0,60.0,60.0,http,S0,0,0,1454,1454,2.0557083906464926,2.0557083906464926,0.0,0.0,2.0557083906464926,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3367.0,80.0,60,2024-06-05 18:22:14.498988032,0.02089,134040.0,134040.0,http,S0,0,0,1476,1476,2.0250677506775068,2.0250677506775068,0.0,0.0,2.0250677506775068,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3368.0,80.0,60,2024-06-05 18:22:14.498988032,0.02089,134040.0,134040.0,http,S0,0,0,1476,1476,2.0250677506775068,2.0250677506775068,0.0,0.0,2.0250677506775068,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3369.0,80.0,60,2024-06-05 18:22:14.498988032,0.02089,134040.0,134040.0,http,S0,0,0,1476,1476,2.0250677506775068,2.0250677506775068,0.0,0.0,2.0250677506775068,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
113.99.222.81,10.117.77.115,tcp,2114.0,80.0,60,2024-06-05 18:22:14.498988032,0.0,60.0,60.0,http,S0,0,0,1476,1476,2.0250677506775068,2.0250677506775068,0.0,0.0,2.0250677506775068,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3372.0,80.0,60,2024-06-05 18:22:14.498988032,0.02089,134040.0,134040.0,http,S0,0,0,1476,1476,2.0250677506775068,2.0250677506775068,0.0,0.0,2.0250677506775068,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3373.0,80.0,60,2024-06-05 18:22:14.498988032,0.02089,134040.0,134040.0,http,S0,0,0,1476,1476,2.0250677506775068,2.0250677506775068,0.0,0.0,2.0250677506775068,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
111.107.104.2,10.117.77.115,tcp,2115.0,80.0,60,2024-06-05 18:22:14.498988032,0.0,60.0,60.0,http,S0,0,0,1476,1476,2.0250677506775068,2.0250677506775068,0.0,0.0,2.0250677506775068,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3378.0,80.0,60,2024-06-05 18:22:14.498988032,0.02089,134040.0,134040.0,http,S0,0,0,1476,1476,2.0250677506775068,2.0250677506775068,0.0,0.0,2.0250677506775068,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3379.0,80.0,60,2024-06-05 18:22:14.498988032,0.02089,134040.0,134040.0,http,S0,0,0,1476,1476,2.0250677506775068,2.0250677506775068,0.0,0.0,2.0250677506775068,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3382.0,80.0,60,2024-06-05 18:22:14.498988032,0.02089,134040.0,134040.0,http,S0,0,0,1476,1476,2.0250677506775068,2.0250677506775068,0.0,0.0,2.0250677506775068,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3383.0,80.0,60,2024-06-05 18:22:14.498988032,0.02089,134040.0,134040.0,http,S0,0,0,1476,1476,2.0250677506775068,2.0250677506775068,0.0,0.0,2.0250677506775068,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
33.72.150.44,10.117.77.115,tcp,2118.0,80.0,60,2024-06-05 18:22:14.498988032,0.0,60.0,60.0,http,S0,0,0,1476,1476,2.0250677506775068,2.0250677506775068,0.0,0.0,2.0250677506775068,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3384.0,80.0,60,2024-06-05 18:22:14.498988032,0.02089,134040.0,134040.0,http,S0,0,0,1476,1476,2.0250677506775068,2.0250677506775068,0.0,0.0,2.0250677506775068,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3385.0,80.0,60,2024-06-05 18:22:14.498988032,0.02089,134040.0,134040.0,http,S0,0,0,1476,1476,2.0250677506775068,2.0250677506775068,0.0,0.0,2.0250677506775068,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3389.0,80.0,60,2024-06-05 18:22:14.498988032,0.02089,134040.0,134040.0,http,S0,0,0,1476,1476,2.0250677506775068,2.0250677506775068,0.0,0.0,2.0250677506775068,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3392.0,80.0,60,2024-06-05 18:22:14.498988032,0.02089,134040.0,134040.0,http,S0,0,0,1476,1476,2.0250677506775068,2.0250677506775068,0.0,0.0,2.0250677506775068,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3393.0,80.0,60,2024-06-05 18:22:14.498988032,0.02089,134040.0,134040.0,http,S0,0,0,1476,1476,2.0250677506775068,2.0250677506775068,0.0,0.0,2.0250677506775068,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
191.161.25.118,10.117.77.115,tcp,2119.0,80.0,60,2024-06-05 18:22:14.498988032,0.0,60.0,60.0,http,S0,0,0,1476,1476,2.0250677506775068,2.0250677506775068,0.0,0.0,2.0250677506775068,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
199.78.147.210,10.117.77.115,tcp,2120.0,80.0,60,2024-06-05 18:22:14.498988032,0.0,60.0,60.0,http,S0,0,0,1476,1476,2.0250677506775068,2.0250677506775068,0.0,0.0,2.0250677506775068,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3396.0,80.0,60,2024-06-05 18:22:14.498988032,0.02089,134040.0,134040.0,http,S0,0,0,1476,1476,2.0250677506775068,2.0250677506775068,0.0,0.0,2.0250677506775068,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
143.84.96.23,10.117.77.115,tcp,2121.0,80.0,60,2024-06-05 18:22:14.498988032,0.0,60.0,60.0,http,S0,0,0,1476,1476,2.0250677506775068,2.0250677506775068,0.0,0.0,2.0250677506775068,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3397.0,80.0,60,2024-06-05 18:22:14.498988032,0.02089,134040.0,134040.0,http,S0,0,0,1476,1476,2.0250677506775068,2.0250677506775068,0.0,0.0,2.0250677506775068,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3399.0,80.0,60,2024-06-05 18:22:14.499315968,0.02089,134040.0,134040.0,http,S0,0,0,1501,1501,1.9913391072618254,1.9913391072618254,0.0,0.0,1.9913391072618254,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3400.0,80.0,60,2024-06-05 18:22:14.499315968,0.02089,134040.0,134040.0,http,S0,0,0,1501,1501,1.9913391072618254,1.9913391072618254,0.0,0.0,1.9913391072618254,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3401.0,80.0,60,2024-06-05 18:22:14.499315968,0.02089,134040.0,134040.0,http,S0,0,0,1501,1501,1.9913391072618254,1.9913391072618254,0.0,0.0,1.9913391072618254,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
153.80.79.148,10.117.77.115,tcp,2123.0,80.0,60,2024-06-05 18:22:14.499315968,0.0,60.0,60.0,http,S0,0,0,1501,1501,1.9913391072618254,1.9913391072618254,0.0,0.0,1.9913391072618254,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3404.0,80.0,60,2024-06-05 18:22:14.499315968,0.02089,134040.0,134040.0,http,S0,0,0,1501,1501,1.9913391072618254,1.9913391072618254,0.0,0.0,1.9913391072618254,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3405.0,80.0,60,2024-06-05 18:22:14.499315968,0.02089,134040.0,134040.0,http,S0,0,0,1501,1501,1.9913391072618254,1.9913391072618254,0.0,0.0,1.9913391072618254,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3410.0,80.0,60,2024-06-05 18:22:14.499315968,0.02089,134040.0,134040.0,http,S0,0,0,1501,1501,1.9913391072618254,1.9913391072618254,0.0,0.0,1.9913391072618254,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3411.0,80.0,60,2024-06-05 18:22:14.499315968,0.02089,134040.0,134040.0,http,S0,0,0,1501,1501,1.9913391072618254,1.9913391072618254,0.0,0.0,1.9913391072618254,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
135.117.58.207,10.117.77.115,tcp,2126.0,80.0,60,2024-06-05 18:22:14.499315968,0.0,60.0,60.0,http,S0,0,0,1501,1501,1.9913391072618254,1.9913391072618254,0.0,0.0,1.9913391072618254,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3414.0,80.0,60,2024-06-05 18:22:14.499315968,0.02089,134040.0,134040.0,http,S0,0,0,1501,1501,1.9913391072618254,1.9913391072618254,0.0,0.0,1.9913391072618254,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3415.0,80.0,60,2024-06-05 18:22:14.499315968,0.02089,134040.0,134040.0,http,S0,0,0,1501,1501,1.9913391072618254,1.9913391072618254,0.0,0.0,1.9913391072618254,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
132.64.65.16,10.117.77.115,tcp,2127.0,80.0,60,2024-06-05 18:22:14.499315968,0.0,60.0,60.0,http,S0,0,0,1501,1501,1.9913391072618254,1.9913391072618254,0.0,0.0,1.9913391072618254,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3416.0,80.0,60,2024-06-05 18:22:14.499315968,0.02089,134040.0,134040.0,http,S0,0,0,1501,1501,1.9913391072618254,1.9913391072618254,0.0,0.0,1.9913391072618254,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3417.0,80.0,60,2024-06-05 18:22:14.499315968,0.02089,134040.0,134040.0,http,S0,0,0,1501,1501,1.9913391072618254,1.9913391072618254,0.0,0.0,1.9913391072618254,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
147.38.33.219,10.117.77.115,tcp,2128.0,80.0,60,2024-06-05 18:22:14.499315968,0.0,60.0,60.0,http,S0,0,0,1501,1501,1.9913391072618254,1.9913391072618254,0.0,0.0,1.9913391072618254,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3420.0,80.0,60,2024-06-05 18:22:14.499315968,0.02089,134040.0,134040.0,http,S0,0,0,1501,1501,1.9913391072618254,1.9913391072618254,0.0,0.0,1.9913391072618254,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3421.0,80.0,60,2024-06-05 18:22:14.499315968,0.02089,134040.0,134040.0,http,S0,0,0,1501,1501,1.9913391072618254,1.9913391072618254,0.0,0.0,1.9913391072618254,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
77.166.57.161,10.117.77.115,tcp,2129.0,80.0,60,2024-06-05 18:22:14.499315968,0.0,60.0,60.0,http,S0,0,0,1501,1501,1.9913391072618254,1.9913391072618254,0.0,0.0,1.9913391072618254,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3497.0,80.0,60,2024-06-05 18:22:14.499315968,0.02089,134040.0,134040.0,http,S0,0,0,1501,1501,1.9913391072618254,1.9913391072618254,0.0,0.0,1.9913391072618254,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3424.0,80.0,60,2024-06-05 18:22:14.499315968,0.02089,134040.0,134040.0,http,S0,0,0,1501,1501,1.9913391072618254,1.9913391072618254,0.0,0.0,1.9913391072618254,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3425.0,80.0,60,2024-06-05 18:22:14.499315968,0.02089,134040.0,134040.0,http,S0,0,0,1501,1501,1.9913391072618254,1.9913391072618254,0.0,0.0,1.9913391072618254,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3428.0,80.0,60,2024-06-05 18:22:14.499315968,0.02089,134040.0,134040.0,http,S0,0,0,1501,1501,1.9913391072618254,1.9913391072618254,0.0,0.0,1.9913391072618254,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3429.0,80.0,60,2024-06-05 18:22:14.499315968,0.02089,134040.0,134040.0,http,S0,0,0,1501,1501,1.9913391072618254,1.9913391072618254,0.0,0.0,1.9913391072618254,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
222.30.56.156,10.117.77.115,tcp,2132.0,80.0,60,2024-06-05 18:22:14.499315968,0.0,60.0,60.0,http,S0,0,0,1501,1501,1.9913391072618254,1.9913391072618254,0.0,0.0,1.9913391072618254,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
241.183.238.7,10.117.77.115,tcp,2133.0,80.0,60,2024-06-05 18:22:14.499315968,0.0,60.0,60.0,http,S0,0,0,1501,1501,1.9913391072618254,1.9913391072618254,0.0,0.0,1.9913391072618254,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3402.0,80.0,60,2024-06-05 18:22:14.499335168,0.02089,134040.0,134040.0,http,S0,0,0,1523,1523,1.9625738673670388,1.9625738673670388,0.0,0.0,1.9625738673670388,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3403.0,80.0,60,2024-06-05 18:22:14.499335168,0.02089,134040.0,134040.0,http,S0,0,0,1523,1523,1.9625738673670388,1.9625738673670388,0.0,0.0,1.9625738673670388,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3426.0,80.0,60,2024-06-05 18:22:14.499335168,0.02089,134040.0,134040.0,http,S0,0,0,1523,1523,1.9625738673670388,1.9625738673670388,0.0,0.0,1.9625738673670388,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
134.154.35.176,10.117.77.115,tcp,2124.0,80.0,60,2024-06-05 18:22:14.499335168,0.0,60.0,60.0,http,S0,0,0,1523,1523,1.9625738673670388,1.9625738673670388,0.0,0.0,1.9625738673670388,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3406.0,80.0,60,2024-06-05 18:22:14.499335168,0.02089,134040.0,134040.0,http,S0,0,0,1523,1523,1.9625738673670388,1.9625738673670388,0.0,0.0,1.9625738673670388,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3407.0,80.0,60,2024-06-05 18:22:14.499335168,0.02089,134040.0,134040.0,http,S0,0,0,1523,1523,1.9625738673670388,1.9625738673670388,0.0,0.0,1.9625738673670388,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3408.0,80.0,60,2024-06-05 18:22:14.499335168,0.02089,134040.0,134040.0,http,S0,0,0,1523,1523,1.9625738673670388,1.9625738673670388,0.0,0.0,1.9625738673670388,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
195.207.199.231,10.117.77.115,tcp,2125.0,80.0,60,2024-06-05 18:22:14.499335168,0.0,60.0,60.0,http,S0,0,0,1523,1523,1.9625738673670388,1.9625738673670388,0.0,0.0,1.9625738673670388,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3409.0,80.0,60,2024-06-05 18:22:14.499335168,0.02089,134040.0,134040.0,http,S0,0,0,1523,1523,1.9625738673670388,1.9625738673670388,0.0,0.0,1.9625738673670388,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3412.0,80.0,60,2024-06-05 18:22:14.499335168,0.02089,134040.0,134040.0,http,S0,0,0,1523,1523,1.9625738673670388,1.9625738673670388,0.0,0.0,1.9625738673670388,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3413.0,80.0,60,2024-06-05 18:22:14.499335168,0.02089,134040.0,134040.0,http,S0,0,0,1523,1523,1.9625738673670388,1.9625738673670388,0.0,0.0,1.9625738673670388,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3418.0,80.0,60,2024-06-05 18:22:14.499335168,0.02089,134040.0,134040.0,http,S0,0,0,1523,1523,1.9625738673670388,1.9625738673670388,0.0,0.0,1.9625738673670388,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3419.0,80.0,60,2024-06-05 18:22:14.499335168,0.02089,134040.0,134040.0,http,S0,0,0,1523,1523,1.9625738673670388,1.9625738673670388,0.0,0.0,1.9625738673670388,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3422.0,80.0,60,2024-06-05 18:22:14.499335168,0.02089,134040.0,134040.0,http,S0,0,0,1523,1523,1.9625738673670388,1.9625738673670388,0.0,0.0,1.9625738673670388,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3423.0,80.0,60,2024-06-05 18:22:14.499335168,0.02089,134040.0,134040.0,http,S0,0,0,1523,1523,1.9625738673670388,1.9625738673670388,0.0,0.0,1.9625738673670388,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3427.0,80.0,60,2024-06-05 18:22:14.499335168,0.02089,134040.0,134040.0,http,S0,0,0,1523,1523,1.9625738673670388,1.9625738673670388,0.0,0.0,1.9625738673670388,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
45.83.121.9,10.117.77.115,tcp,2130.0,80.0,60,2024-06-05 18:22:14.499335168,0.0,60.0,60.0,http,S0,0,0,1523,1523,1.9625738673670388,1.9625738673670388,0.0,0.0,1.9625738673670388,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3430.0,80.0,60,2024-06-05 18:22:14.499335168,0.02089,134040.0,134040.0,http,S0,0,0,1523,1523,1.9625738673670388,1.9625738673670388,0.0,0.0,1.9625738673670388,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
52.74.2.65,10.117.77.115,tcp,2131.0,80.0,60,2024-06-05 18:22:14.499335168,0.0,60.0,60.0,http,S0,0,0,1523,1523,1.9625738673670388,1.9625738673670388,0.0,0.0,1.9625738673670388,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3431.0,80.0,60,2024-06-05 18:22:14.499335168,0.02089,134040.0,134040.0,http,S0,0,0,1523,1523,1.9625738673670388,1.9625738673670388,0.0,0.0,1.9625738673670388,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3432.0,80.0,60,2024-06-05 18:22:14.499335168,0.02089,134040.0,134040.0,http,S0,0,0,1523,1523,1.9625738673670388,1.9625738673670388,0.0,0.0,1.9625738673670388,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
10.117.77.120,10.117.77.115,tcp,3449.0,80.0,60,2024-06-05 18:22:14.499335168,0.02089,134040.0,134040.0,http,S0,0,0,1523,1523,1.9625738673670388,1.9625738673670388,0.0,0.0,1.9625738673670388,0.0,0.0,2989.0,2989.0,1.0,0.00033456005352960856,0.7474071595851456,0.00033456005352960856,1.0,1.0,0.0,0.0,0,anomaly
