ip.src,ip.dst,ip.proto,ip.checksum,tcp.srcport,tcp.dstport,tcp.flags,frame.len,frame.time_epoch
"10.117.77.120","10.117.77.115","6","0xb41d","4171","80","0x0002","60","1717611734.504517000"
"10.117.77.119","10.117.77.115","6","0xca81","2713","80","0x0002","60","1717611734.504513000"
"10.117.77.120","10.117.77.115","6","0xf61d","4174","80","0x0002","60","1717611734.504517000"
"10.117.77.120","10.117.77.115","6","0xff32","4175","80","0x0002","60","1717611734.504517000"
"10.117.77.119","10.117.77.115","6","0x6e4e","2698","80","0x0002","60","1717611734.504517000"
"10.117.77.120","10.117.77.115","6","0xf045","4214","80","0x0002","60","1717611734.504517000"
"10.117.77.119","10.117.77.115","6","0x0bfa","2699","80","0x0002","60","1717611734.504517000"
"10.117.77.120","10.117.77.115","6","0x0255","4257","80","0x0002","60","1717611734.504517000"
"10.117.77.120","10.117.77.115","6","0x6d93","4176","80","0x0002","60","1717611734.504517000"
"10.117.77.120","10.117.77.115","6","0xa874","4177","80","0x0002","60","1717611734.504517000"
"10.117.77.119","10.117.77.115","6","0xceeb","2702","80","0x0002","60","1717611734.504517000"
"10.117.77.120","10.117.77.115","6","0xae2e","4221","80","0x0002","60","1717611734.504517000"
"10.117.77.119","10.117.77.115","6","0xfeeb","2703","80","0x0002","60","1717611734.504517000"
"10.117.77.120","10.117.77.115","6","0x3a36","4233","80","0x0002","60","1717611734.504517000"
"10.117.77.119","10.117.77.115","6","0x01f7","2704","80","0x0002","60","1717611734.504517000"
"10.117.77.119","10.117.77.115","6","0x36e1","2705","80","0x0002","60","1717611734.504517000"
"10.117.77.120","10.117.77.115","6","0x70bb","4180","80","0x0002","60","1717611734.504517000"
"10.117.77.120","10.117.77.115","6","0x6288","4181","80","0x0002","60","1717611734.504517000"
"10.117.77.119","10.117.77.115","6","0x1c96","2708","80","0x0002","60","1717611734.504517000"
"10.117.77.119","10.117.77.115","6","0xa085","2709","80","0x0002","60","1717611734.504517000"
"10.117.77.120","10.117.77.115","6","0x830e","4186","80","0x0002","60","1717611734.504517000"
"10.117.77.120","10.117.77.115","6","0x7175","4224","80","0x0002","60","1717611734.504877000"
"10.117.77.120","10.117.77.115","6","0x145a","4188","80","0x0002","60","1717611734.504877000"
"10.117.77.119","10.117.77.115","6","0xa4c4","2716","80","0x0002","60","1717611734.504877000"
"10.117.77.120","10.117.77.115","6","0x7b36","4189","80","0x0002","60","1717611734.504877000"
"10.117.77.119","10.117.77.115","6","0x86f6","2717","80","0x0002","60","1717611734.504877000"
"10.117.77.120","10.117.77.115","6","0x0666","4192","80","0x0002","60","1717611734.504877000"
"10.117.77.120","10.117.77.115","6","0x6bdb","4187","80","0x0002","60","1717611734.504879000"
"10.117.77.119","10.117.77.115","6","0x42e9","2720","80","0x0002","60","1717611734.504877000"
"10.117.77.119","10.117.77.115","6","0xd508","2714","80","0x0002","60","1717611734.504879000"
"10.117.77.119","10.117.77.115","6","0x39a9","2715","80","0x0002","60","1717611734.504879000"
"10.117.77.120","10.117.77.115","6","0xf689","4193","80","0x0002","60","1717611734.504877000"
"10.117.77.120","10.117.77.115","6","0x81f8","4190","80","0x0002","60","1717611734.504879000"
"10.117.77.119","10.117.77.115","6","0x2825","2721","80","0x0002","60","1717611734.504877000"
"10.117.77.119","10.117.77.115","6","0x7674","2718","80","0x0002","60","1717611734.504879000"
"10.117.77.120","10.117.77.115","6","0xcc76","4196","80","0x0002","60","1717611734.504877000"
"10.117.77.120","10.117.77.115","6","0x7f29","4191","80","0x0002","60","1717611734.504879000"
"10.117.77.119","10.117.77.115","6","0x5f9e","2719","80","0x0002","60","1717611734.504879000"
"10.117.77.119","10.117.77.115","6","0xd867","2724","80","0x0002","60","1717611734.504877000"
"10.117.77.120","10.117.77.115","6","0xddae","4194","80","0x0002","60","1717611734.504879000"
"10.117.77.120","10.117.77.115","6","0x518d","4197","80","0x0002","60","1717611734.504877000"
"10.117.77.119","10.117.77.115","6","0xf551","2722","80","0x0002","60","1717611734.504879000"
"10.117.77.119","10.117.77.115","6","0x4416","2725","80","0x0002","60","1717611734.504877000"
"10.117.77.120","10.117.77.115","6","0x51c8","4195","80","0x0002","60","1717611734.504879000"
"10.117.77.119","10.117.77.115","6","0x8bc6","2730","80","0x0002","60","1717611734.504877000"
"10.117.77.119","10.117.77.115","6","0x5bc9","2723","80","0x0002","60","1717611734.504879000"
"10.117.77.120","10.117.77.115","6","0xdd9d","4205","80","0x0002","60","1717611734.504879000"
"10.117.77.120","10.117.77.115","6","0x8285","4202","80","0x0002","60","1717611734.504877000"
"10.117.77.119","10.117.77.115","6","0xb551","2726","80","0x0002","60","1717611734.504879000"
"10.117.77.119","10.117.77.115","6","0xa841","2731","80","0x0002","60","1717611734.504877000"
"10.117.77.120","10.117.77.115","6","0x1d67","4198","80","0x0002","60","1717611734.504879000"
"10.117.77.120","10.117.77.115","6","0x05e3","4203","80","0x0002","60","1717611734.504877000"
"10.117.77.119","10.117.77.115","6","0x7c30","2727","80","0x0002","60","1717611734.504879000"
"10.117.77.120","10.117.77.115","6","0xbe7d","4269","80","0x0002","60","1717611734.504877000"
"10.117.77.120","10.117.77.115","6","0x57b5","4199","80","0x0002","60","1717611734.504879000"
"10.117.77.119","10.117.77.115","6","0xc379","2734","80","0x0002","60","1717611734.504877000"
"10.117.77.119","10.117.77.115","6","0x3065","2728","80","0x0002","60","1717611734.504879000"
"10.117.77.120","10.117.77.115","6","0x9156","4206","80","0x0002","60","1717611734.504877000"
"10.117.77.120","10.117.77.115","6","0x6b9f","4200","80","0x0002","60","1717611734.504879000"
"10.117.77.119","10.117.77.115","6","0xe3f8","2735","80","0x0002","60","1717611734.504877000"
"10.117.77.119","10.117.77.115","6","0x7542","2729","80","0x0002","60","1717611734.504879000"
"10.117.77.120","10.117.77.115","6","0x7e4a","4207","80","0x0002","60","1717611734.504877000"
"10.117.77.120","10.117.77.115","6","0x2c2e","4201","80","0x0002","60","1717611734.504879000"
"10.117.77.119","10.117.77.115","6","0xf58e","2736","80","0x0002","60","1717611734.504877000"
"10.117.77.119","10.117.77.115","6","0xdb11","2732","80","0x0002","60","1717611734.504879000"
"10.117.77.120","10.117.77.115","6","0x81f1","4208","80","0x0002","60","1717611734.504877000"
"10.117.77.119","10.117.77.115","6","0x282a","2733","80","0x0002","60","1717611734.504879000"
"10.117.77.119","10.117.77.115","6","0xc1fc","2737","80","0x0002","60","1717611734.504877000"
"10.117.77.120","10.117.77.115","6","0xc08a","4204","80","0x0002","60","1717611734.504879000"
"10.117.77.119","10.117.77.115","6","0x3b19","2738","80","0x0002","60","1717611734.504879000"
"10.117.77.120","10.117.77.115","6","0x156f","4209","80","0x0002","60","1717611734.504877000"
"10.117.77.120","10.117.77.115","6","0x6e1e","4210","80","0x0002","60","1717611734.504879000"
"10.117.77.120","10.117.77.115","6","0x6c34","4304","80","0x0002","60","1717611734.504877000"
"10.117.77.119","10.117.77.115","6","0xb282","2739","80","0x0002","60","1717611734.504879000"
"10.117.77.119","10.117.77.115","6","0xfdbd","2740","80","0x0002","60","1717611734.504877000"
"10.117.77.119","10.117.77.115","6","0xf96a","2741","80","0x0002","60","1717611734.505248000"
"10.117.77.120","10.117.77.115","6","0x31be","4211","80","0x0002","60","1717611734.505249000"
"10.117.77.120","10.117.77.115","6","0xf7da","4212","80","0x0002","60","1717611734.505248000"
"10.117.77.119","10.117.77.115","6","0x0fec","2742","80","0x0002","60","1717611734.505249000"
"10.117.77.120","10.117.77.115","6","0x8158","4213","80","0x0002","60","1717611734.505248000"
"10.117.77.119","10.117.77.115","6","0x16e5","2743","80","0x0002","60","1717611734.505249000"
"10.117.77.120","10.117.77.115","6","0xc5ee","4218","80","0x0002","60","1717611734.505248000"
"10.117.77.120","10.117.77.115","6","0x8ab7","4216","80","0x0002","60","1717611734.505249000"
"10.117.77.119","10.117.77.115","6","0x5890","2746","80","0x0002","60","1717611734.505248000"
"10.117.77.119","10.117.77.115","6","0x0ddb","2744","80","0x0002","60","1717611734.505249000"
"10.117.77.120","10.117.77.115","6","0x6337","4219","80","0x0002","60","1717611734.505248000"
"10.117.77.120","10.117.77.115","6","0x40e3","4217","80","0x0002","60","1717611734.505249000"
"10.117.77.119","10.117.77.115","6","0xf4c4","2747","80","0x0002","60","1717611734.505248000"
"10.117.77.119","10.117.77.115","6","0xfed9","2745","80","0x0002","60","1717611734.505249000"
"10.117.77.120","10.117.77.115","6","0xc708","4222","80","0x0002","60","1717611734.505248000"
"10.117.77.120","10.117.77.115","6","0xc8f8","4220","80","0x0002","60","1717611734.505249000"
"10.117.77.119","10.117.77.115","6","0x8f71","2748","80","0x0002","60","1717611734.505249000"
"10.117.77.120","10.117.77.115","6","0x4ef0","4223","80","0x0002","60","1717611734.505248000"
"10.117.77.119","10.117.77.115","6","0xd40d","2749","80","0x0002","60","1717611734.505249000"
"10.117.77.119","10.117.77.115","6","0x573c","2750","80","0x0002","60","1717611734.505248000"
"10.117.77.120","10.117.77.115","6","0x453f","4226","80","0x0002","60","1717611734.505249000"
"10.117.77.120","10.117.77.115","6","0x414b","4225","80","0x0002","60","1717611734.505248000"
"10.117.77.119","10.117.77.115","6","0xde3e","2752","80","0x0002","60","1717611734.505249000"
"10.117.77.119","10.117.77.115","6","0x90ea","2751","80","0x0002","60","1717611734.505248000"
"10.117.77.120","10.117.77.115","6","0x7ecd","4227","80","0x0002","60","1717611734.505249000"
"10.117.77.120","10.117.77.115","6","0x7487","4228","80","0x0002","60","1717611734.505248000"
"10.117.77.119","10.117.77.115","6","0x6992","2753","80","0x0002","60","1717611734.505249000"
"10.117.77.119","10.117.77.115","6","0xc3b0","2754","80","0x0002","60","1717611734.505248000"
"10.117.77.119","10.117.77.115","6","0x85a8","2756","80","0x0002","60","1717611734.505249000"
"10.117.77.120","10.117.77.115","6","0x9dc0","4265","80","0x0002","60","1717611734.505248000"
"10.117.77.120","10.117.77.115","6","0x1878","4230","80","0x0002","60","1717611734.505249000"
"10.117.77.119","10.117.77.115","6","0xfa03","2755","80","0x0002","60","1717611734.505248000"
"10.117.77.119","10.117.77.115","6","0x50f2","2757","80","0x0002","60","1717611734.505249000"
"10.117.77.120","10.117.77.115","6","0x78d7","4229","80","0x0002","60","1717611734.505248000"
"10.117.77.120","10.117.77.115","6","0xf40c","4231","80","0x0002","60","1717611734.505249000"
"10.117.77.119","10.117.77.115","6","0x0d15","2758","80","0x0002","60","1717611734.505248000"
"10.117.77.120","10.117.77.115","6","0x6cc9","4232","80","0x0002","60","1717611734.505249000"
"10.117.77.119","10.117.77.115","6","0x1f7a","2759","80","0x0002","60","1717611734.505248000"
"10.117.77.120","10.117.77.115","6","0xf35a","4236","80","0x0002","60","1717611734.505249000"
"10.117.77.120","10.117.77.115","6","0x973a","4234","80","0x0002","60","1717611734.505248000"
"10.117.77.119","10.117.77.115","6","0x7977","2762","80","0x0002","60","1717611734.505249000"
"10.117.77.119","10.117.77.115","6","0x3266","2760","80","0x0002","60","1717611734.505248000"
"10.117.77.120","10.117.77.115","6","0xcb75","4237","80","0x0002","60","1717611734.505249000"
"10.117.77.120","10.117.77.115","6","0x7966","4235","80","0x0002","60","1717611734.505248000"
"10.117.77.119","10.117.77.115","6","0x9af6","2763","80","0x0002","60","1717611734.505249000"
"10.117.77.119","10.117.77.115","6","0x06a3","2761","80","0x0002","60","1717611734.505248000"
"10.117.77.119","10.117.77.115","6","0x4903","2766","80","0x0002","60","1717611734.505249000"
"10.117.77.120","10.117.77.115","6","0xb504","4238","80","0x0002","60","1717611734.505248000"
"10.117.77.119","10.117.77.115","6","0xdfeb","2767","80","0x0002","60","1717611734.505249000"
"10.117.77.119","10.117.77.115","6","0xc850","2764","80","0x0002","60","1717611734.505248000"
"10.117.77.120","10.117.77.115","6","0x3e3a","4242","80","0x0002","60","1717611734.505249000"
"10.117.77.120","10.117.77.115","6","0x66fb","4239","80","0x0002","60","1717611734.505248000"
"10.117.77.119","10.117.77.115","6","0xf9ff","2765","80","0x0002","60","1717611734.505248000"
"10.117.77.120","10.117.77.115","6","0x2bd0","4240","80","0x0002","60","1717611734.505248000"
"10.117.77.120","10.117.77.115","6","0xa6a4","4241","80","0x0002","60","1717611734.505248000"
"10.117.77.120","10.117.77.115","6","0x00a9","4244","80","0x0002","60","1717611734.505585000"
"10.117.77.119","10.117.77.115","6","0x55e4","2770","80","0x0002","60","1717611734.505585000"
"10.117.77.120","10.117.77.115","6","0x072a","4245","80","0x0002","60","1717611734.505585000"
"10.117.77.119","10.117.77.115","6","0x3a87","2771","80","0x0002","60","1717611734.505585000"
"10.117.77.119","10.117.77.115","6","0xd17c","2774","80","0x0002","60","1717611734.505585000"
"10.117.77.119","10.117.77.115","6","0x3e82","2775","80","0x0002","60","1717611734.505585000"
"10.117.77.119","10.117.77.115","6","0xaad5","2776","80","0x0002","60","1717611734.505585000"
"10.117.77.120","10.117.77.115","6","0x6227","4250","80","0x0002","60","1717611734.505585000"
"10.117.77.119","10.117.77.115","6","0xa409","2777","80","0x0002","60","1717611734.505585000"
"10.117.77.120","10.117.77.115","6","0x4b4b","4251","80","0x0002","60","1717611734.505585000"
"10.117.77.119","10.117.77.115","6","0x2e11","2780","80","0x0002","60","1717611734.505585000"
"10.117.77.119","10.117.77.115","6","0xedae","2781","80","0x0002","60","1717611734.505585000"
"10.117.77.120","10.117.77.115","6","0xa7e9","4254","80","0x0002","60","1717611734.505585000"
"10.117.77.120","10.117.77.115","6","0x4efc","4255","80","0x0002","60","1717611734.505585000"
"10.117.77.119","10.117.77.115","6","0x0b1c","2784","80","0x0002","60","1717611734.505585000"
"10.117.77.119","10.117.77.115","6","0x93db","2785","80","0x0002","60","1717611734.505585000"
"10.117.77.120","10.117.77.115","6","0x3cb1","4258","80","0x0002","60","1717611734.505585000"
"10.117.77.120","10.117.77.115","6","0xf252","4259","80","0x0002","60","1717611734.505585000"
"10.117.77.119","10.117.77.115","6","0x03bc","2788","80","0x0002","60","1717611734.505585000"
"10.117.77.119","10.117.77.115","6","0xca4c","2789","80","0x0002","60","1717611734.505585000"
"10.117.77.120","10.117.77.115","6","0x1b93","4262","80","0x0002","60","1717611734.505585000"
"10.117.77.120","10.117.77.115","6","0x5228","4263","80","0x0002","60","1717611734.505585000"
"10.117.77.120","10.117.77.115","6","0x3978","4264","80","0x0002","60","1717611734.505585000"
"10.117.77.119","10.117.77.115","6","0xb5ba","2768","80","0x0002","60","1717611734.505591000"
"10.117.77.120","10.117.77.115","6","0x1f72","4243","80","0x0002","60","1717611734.505591000"
"10.117.77.119","10.117.77.115","6","0x3a8b","2769","80","0x0002","60","1717611734.505591000"
"10.117.77.120","10.117.77.115","6","0x6a82","4246","80","0x0002","60","1717611734.505591000"
"10.117.77.119","10.117.77.115","6","0x16e3","2772","80","0x0002","60","1717611734.505591000"
"10.117.77.120","10.117.77.115","6","0xea6d","4247","80","0x0002","60","1717611734.505591000"
"10.117.77.119","10.117.77.115","6","0x2fe8","2773","80","0x0002","60","1717611734.505591000"
"10.117.77.120","10.117.77.115","6","0xfcd3","4248","80","0x0002","60","1717611734.505591000"
"10.117.77.120","10.117.77.115","6","0xf2f4","4301","80","0x0002","60","1717611734.505591000"
"10.117.77.120","10.117.77.115","6","0x9ca9","4249","80","0x0002","60","1717611734.505591000"
"10.117.77.120","10.117.77.115","6","0x3d34","4296","80","0x0002","60","1717611734.505591000"
"10.117.77.119","10.117.77.115","6","0x53e7","2778","80","0x0002","60","1717611734.505591000"
"10.117.77.119","10.117.77.115","6","0x7ee4","2779","80","0x0002","60","1717611734.505591000"
"10.117.77.120","10.117.77.115","6","0x3b48","4252","80","0x0002","60","1717611734.505591000"
"10.117.77.120","10.117.77.115","6","0xc840","4311","80","0x0002","60","1717611734.505591000"
"10.117.77.120","10.117.77.115","6","0x2e2b","4253","80","0x0002","60","1717611734.505591000"
"10.117.77.119","10.117.77.115","6","0x83ab","2782","80","0x0002","60","1717611734.505591000"
"10.117.77.119","10.117.77.115","6","0x0348","2783","80","0x0002","60","1717611734.505591000"
"10.117.77.120","10.117.77.115","6","0x99b4","4256","80","0x0002","60","1717611734.505591000"
"10.117.77.119","10.117.77.115","6","0xcc8a","2786","80","0x0002","60","1717611734.505591000"
"10.117.77.119","10.117.77.115","6","0x6fda","2787","80","0x0002","60","1717611734.505591000"
"10.117.77.120","10.117.77.115","6","0xd117","4260","80","0x0002","60","1717611734.505591000"
"10.117.77.120","10.117.77.115","6","0x267d","4261","80","0x0002","60","1717611734.505591000"
"10.117.77.119","10.117.77.115","6","0x1806","2790","80","0x0002","60","1717611734.505591000"
"10.117.77.119","10.117.77.115","6","0x5454","2791","80","0x0002","60","1717611734.505591000"
"10.117.77.119","10.117.77.115","6","0xbadd","2792","80","0x0002","60","1717611734.505591000"
"10.117.77.120","10.117.77.115","6","0x2d6c","4266","80","0x0002","60","1717611734.505591000"
"10.117.77.119","10.117.77.115","6","0xfa1a","2793","80","0x0002","60","1717611734.505591000"
"10.117.77.119","10.117.77.115","6","0xe208","2794","80","0x0002","60","1717611734.505953000"
"10.117.77.120","10.117.77.115","6","0x4889","4268","80","0x0002","60","1717611734.505953000"
"10.117.77.119","10.117.77.115","6","0x6ffa","2795","80","0x0002","60","1717611734.505953000"
"10.117.77.119","10.117.77.115","6","0xa6f7","2798","80","0x0002","60","1717611734.505953000"
"10.117.77.119","10.117.77.115","6","0x17b3","2799","80","0x0002","60","1717611734.505953000"
"10.117.77.120","10.117.77.115","6","0x72d5","4274","80","0x0002","60","1717611734.505953000"
"10.117.77.119","10.117.77.115","6","0x4ab8","2800","80","0x0002","60","1717611734.505953000"
"10.117.77.119","10.117.77.115","6","0xcaee","2801","80","0x0002","60","1717611734.505953000"
"10.117.77.120","10.117.77.115","6","0x918e","4275","80","0x0002","60","1717611734.505953000"
"10.117.77.119","10.117.77.115","6","0x009d","2804","80","0x0002","60","1717611734.505953000"
"10.117.77.120","10.117.77.115","6","0x10dc","4267","80","0x0002","60","1717611734.505955000"
"10.117.77.120","10.117.77.115","6","0xf971","4326","80","0x0002","60","1717611734.505953000"
"10.117.77.120","10.117.77.115","6","0x0eb8","4270","80","0x0002","60","1717611734.505955000"
"10.117.77.119","10.117.77.115","6","0x27d3","2805","80","0x0002","60","1717611734.505953000"
"10.117.77.119","10.117.77.115","6","0xd2f1","2796","80","0x0002","60","1717611734.505955000"
"10.117.77.120","10.117.77.115","6","0xcdbc","4278","80","0x0002","60","1717611734.505953000"
"10.117.77.120","10.117.77.115","6","0x9a0d","4271","80","0x0002","60","1717611734.505955000"
"10.117.77.120","10.117.77.115","6","0x7d1c","4279","80","0x0002","60","1717611734.505953000"
"10.117.77.119","10.117.77.115","6","0x88f6","2797","80","0x0002","60","1717611734.505955000"
"10.117.77.120","10.117.77.115","6","0x3f4f","4280","80","0x0002","60","1717611734.505953000"
"10.117.77.120","10.117.77.115","6","0x3c26","4272","80","0x0002","60","1717611734.505955000"
"10.117.77.120","10.117.77.115","6","0xab82","4281","80","0x0002","60","1717611734.505953000"
"10.117.77.120","10.117.77.115","6","0x6841","4273","80","0x0002","60","1717611734.505955000"
"10.117.77.119","10.117.77.115","6","0xa10f","2810","80","0x0002","60","1717611734.505953000"
"10.117.77.120","10.117.77.115","6","0x5baa","4316","80","0x0002","60","1717611734.505955000"
"10.117.77.119","10.117.77.115","6","0x5ed9","2811","80","0x0002","60","1717611734.505953000"
"10.117.77.119","10.117.77.115","6","0x07e1","2802","80","0x0002","60","1717611734.505955000"
"10.117.77.120","10.117.77.115","6","0xa20d","4284","80","0x0002","60","1717611734.505953000"
"10.117.77.120","10.117.77.115","6","0x009c","4276","80","0x0002","60","1717611734.505955000"
"10.117.77.120","10.117.77.115","6","0xabb0","4285","80","0x0002","60","1717611734.505953000"
"10.117.77.119","10.117.77.115","6","0x4d78","2803","80","0x0002","60","1717611734.505955000"
"10.117.77.119","10.117.77.115","6","0x4d0c","2814","80","0x0002","60","1717611734.505953000"
"10.117.77.120","10.117.77.115","6","0x5f86","4277","80","0x0002","60","1717611734.505955000"
"10.117.77.119","10.117.77.115","6","0x71ef","2815","80","0x0002","60","1717611734.505953000"
"10.117.77.119","10.117.77.115","6","0x369e","2806","80","0x0002","60","1717611734.505955000"
"10.117.77.120","10.117.77.115","6","0xa475","4288","80","0x0002","60","1717611734.505953000"
"10.117.77.119","10.117.77.115","6","0x0cd8","2807","80","0x0002","60","1717611734.505955000"
"10.117.77.119","10.117.77.115","6","0x838d","2808","80","0x0002","60","1717611734.505955000"
"10.117.77.120","10.117.77.115","6","0x7590","4289","80","0x0002","60","1717611734.505953000"
"10.117.77.119","10.117.77.115","6","0x23a8","2809","80","0x0002","60","1717611734.505955000"
"10.117.77.119","10.117.77.115","6","0xb878","2818","80","0x0002","60","1717611734.505953000"
"10.117.77.120","10.117.77.115","6","0x4204","4282","80","0x0002","60","1717611734.505955000"
"10.117.77.120","10.117.77.115","6","0xc518","4303","80","0x0002","60","1717611734.505953000"
"10.117.77.120","10.117.77.115","6","0x7323","4283","80","0x0002","60","1717611734.505955000"
"10.117.77.119","10.117.77.115","6","0xd8bb","2819","80","0x0002","60","1717611734.505953000"
"10.117.77.119","10.117.77.115","6","0x7fb7","2812","80","0x0002","60","1717611734.505955000"
"10.117.77.119","10.117.77.115","6","0xbc5a","2813","80","0x0002","60","1717611734.505955000"
"10.117.77.120","10.117.77.115","6","0x140c","4286","80","0x0002","60","1717611734.505955000"
"10.117.77.120","10.117.77.115","6","0xa9db","4287","80","0x0002","60","1717611734.505955000"
"10.117.77.119","10.117.77.115","6","0xf3df","2816","80","0x0002","60","1717611734.505955000"
"10.117.77.119","10.117.77.115","6","0xd46d","2817","80","0x0002","60","1717611734.505955000"
"10.117.77.120","10.117.77.115","6","0x4484","4290","80","0x0002","60","1717611734.505955000"
"10.117.77.120","10.117.77.115","6","0x176e","4291","80","0x0002","60","1717611734.505955000"
"10.117.77.119","10.117.77.115","6","0x348b","2820","80","0x0002","60","1717611734.505955000"
"10.117.77.120","10.117.77.115","6","0x49cf","4292","80","0x0002","60","1717611734.506324000"
"10.117.77.120","10.117.77.115","6","0x2c40","4293","80","0x0002","60","1717611734.506324000"
"10.117.77.119","10.117.77.115","6","0x0f3d","2822","80","0x0002","60","1717611734.506324000"
"10.117.77.119","10.117.77.115","6","0x0757","2823","80","0x0002","60","1717611734.506324000"
"10.117.77.119","10.117.77.115","6","0x305d","2824","80","0x0002","60","1717611734.506324000"
"10.117.77.119","10.117.77.115","6","0xa15a","2825","80","0x0002","60","1717611734.506324000"
"10.117.77.120","10.117.77.115","6","0x83a5","4298","80","0x0002","60","1717611734.506324000"
"10.117.77.120","10.117.77.115","6","0x55a2","4299","80","0x0002","60","1717611734.506324000"
"10.117.77.119","10.117.77.115","6","0x57f1","2828","80","0x0002","60","1717611734.506324000"
"10.117.77.119","10.117.77.115","6","0x18ee","2821","80","0x0002","60","1717611734.506326000"
"10.117.77.120","10.117.77.115","6","0xd119","4302","80","0x0002","60","1717611734.506324000"
"10.117.77.120","10.117.77.115","6","0x45ec","4294","80","0x0002","60","1717611734.506326000"
"10.117.77.119","10.117.77.115","6","0xec95","2829","80","0x0002","60","1717611734.506324000"
"10.117.77.120","10.117.77.115","6","0x0551","4295","80","0x0002","60","1717611734.506326000"
"10.117.77.120","10.117.77.115","6","0x6e48","4305","80","0x0002","60","1717611734.506324000"
"10.117.77.120","10.117.77.115","6","0x5005","4297","80","0x0002","60","1717611734.506326000"
"10.117.77.120","10.117.77.115","6","0x7333","4308","80","0x0002","60","1717611734.506324000"
"10.117.77.119","10.117.77.115","6","0xff4d","2826","80","0x0002","60","1717611734.506326000"
"10.117.77.120","10.117.77.115","6","0xc82d","4309","80","0x0002","60","1717611734.506324000"
"10.117.77.119","10.117.77.115","6","0x522d","2827","80","0x0002","60","1717611734.506326000"
"10.117.77.120","10.117.77.115","6","0xb97e","4300","80","0x0002","60","1717611734.506326000"
"10.117.77.119","10.117.77.115","6","0x5cd2","2830","80","0x0002","60","1717611734.506326000"
"10.117.77.119","10.117.77.115","6","0xe7d1","2834","80","0x0002","60","1717611734.506324000"
"10.117.77.120","10.117.77.115","6","0x91e7","4306","80","0x0002","60","1717611734.506326000"
"10.117.77.119","10.117.77.115","6","0x11b9","2835","80","0x0002","60","1717611734.506324000"
"10.117.77.119","10.117.77.115","6","0x2861","2831","80","0x0002","60","1717611734.506326000"
"10.117.77.120","10.117.77.115","6","0x0cb2","4307","80","0x0002","60","1717611734.506326000"
"10.117.77.120","10.117.77.115","6","0xb5b3","4314","80","0x0002","60","1717611734.506324000"
"10.117.77.119","10.117.77.115","6","0x4f34","2832","80","0x0002","60","1717611734.506326000"
"10.117.77.119","10.117.77.115","6","0x22dd","2838","80","0x0002","60","1717611734.506324000"
"10.117.77.119","10.117.77.115","6","0x0e30","2833","80","0x0002","60","1717611734.506326000"
"10.117.77.120","10.117.77.115","6","0xbdc0","4310","80","0x0002","60","1717611734.506326000"
"10.117.77.120","10.117.77.115","6","0x227a","4315","80","0x0002","60","1717611734.506324000"
"10.117.77.120","10.117.77.115","6","0xc832","4312","80","0x0002","60","1717611734.506326000"
"10.117.77.119","10.117.77.115","6","0x8065","2839","80","0x0002","60","1717611734.506324000"
"10.117.77.119","10.117.77.115","6","0xe8bc","2836","80","0x0002","60","1717611734.506326000"
"10.117.77.119","10.117.77.115","6","0x49c5","2840","80","0x0002","60","1717611734.506324000"
"10.117.77.120","10.117.77.115","6","0x34a1","4313","80","0x0002","60","1717611734.506326000"
"10.117.77.120","10.117.77.115","6","0xed59","4318","80","0x0002","60","1717611734.506324000"
"10.117.77.119","10.117.77.115","6","0xd87f","2837","80","0x0002","60","1717611734.506326000"
"10.117.77.119","10.117.77.115","6","0x550e","2841","80","0x0002","60","1717611734.506324000"
"10.117.77.120","10.117.77.115","6","0xaa55","4317","80","0x0002","60","1717611734.506326000"
"10.117.77.120","10.117.77.115","6","0xfe32","4319","80","0x0002","60","1717611734.506324000"
"10.117.77.119","10.117.77.115","6","0x361e","2842","80","0x0002","60","1717611734.506326000"
"10.117.77.119","10.117.77.115","6","0x8920","2844","80","0x0002","60","1717611734.506324000"
"10.117.77.120","10.117.77.115","6","0x8773","4320","80","0x0002","60","1717611734.506326000"
"10.117.77.120","10.117.77.115","6","0xbc38","4322","80","0x0002","60","1717611734.506324000"
"10.117.77.119","10.117.77.115","6","0xa1b0","2843","80","0x0002","60","1717611734.506326000"
"10.117.77.120","10.117.77.115","6","0x02a4","4321","80","0x0002","60","1717611734.506326000"
"10.117.77.119","10.117.77.115","6","0x6e80","2845","80","0x0002","60","1717611734.506324000"
"10.117.77.119","10.117.77.115","6","0xf8c0","2846","80","0x0002","60","1717611734.506326000"
"10.117.77.120","10.117.77.115","6","0x3303","4323","80","0x0002","60","1717611734.506324000"
"10.117.77.120","10.117.77.115","6","0xc84a","4324","80","0x0002","60","1717611734.506326000"
"10.117.77.119","10.117.77.115","6","0x50c7","2847","80","0x0002","60","1717611734.506326000"
"10.117.77.120","10.117.77.115","6","0xf6fc","4325","80","0x0002","60","1717611734.506326000"
"10.117.77.119","10.117.77.115","6","0x3a55","2850","80","0x0002","60","1717611734.506689000"
"10.117.77.119","10.117.77.115","6","0x3cb9","2851","80","0x0002","60","1717611734.506689000"
"10.117.77.120","10.117.77.115","6","0x91f2","4330","80","0x0002","60","1717611734.506689000"
"10.117.77.120","10.117.77.115","6","0x3441","4331","80","0x0002","60","1717611734.506689000"
"10.117.77.119","10.117.77.115","6","0x88b5","2854","80","0x0002","60","1717611734.506689000"
"10.117.77.120","10.117.77.115","6","0x048c","4334","80","0x0002","60","1717611734.506689000"
"10.117.77.119","10.117.77.115","6","0x5dbe","2855","80","0x0002","60","1717611734.506689000"
